DATAFLOW,FREQ,INDICATOR,REF_AREA,UNIT,TIME_PERIOD,OBS_VALUE
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,1996,77655.5890899565
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,1997,76353.4044179946
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,1998,72656.1779262031
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,1999,72039.2845398846
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,2000,70162.5914691146
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,2001,75489.9489808039
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,2002,77917.810461647
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,2003,85538.0706954333
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,2004,81850.1262939211
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,2005,69851.3808562471
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,2006,81228.1814794622
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,2007,79574.3610225326
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,2008,71465.3713386673
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,2009,67828.4119451963
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,2010,75621.6317498596
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,2011,67876.6341132193
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,2012,62402.3100763527
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,2013,62797.2691077513
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,2014,58659.7581540208
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,2015,55087.2773401857
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,2016,58007.0030378331
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,2017,55230.1806608954
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,2018,56281.8198132545
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FIN,Gg_CO2,2019,53021.2465565849
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,1990,547127.831986598
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,1991,573267.011023388
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,1992,562724.815275215
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,1993,541994.082932569
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,1994,534183.166341526
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,1995,540263.492333983
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,1996,558535.534761894
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,1997,551315.861916514
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,1998,564794.561825737
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,1999,558542.131299926
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,2000,552419.157885826
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,2001,557716.368109649
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,2002,551773.934632645
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,2003,556025.604052892
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,2004,554919.87761604
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,2005,555961.773835276
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,2006,545436.420615563
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,2007,535685.045068243
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,2008,528370.732714681
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,2009,506423.663040156
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,2010,513461.778505387
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,2011,488902.16306161
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,2012,490286.174191654
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,2013,491502.989072437
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,2014,461188.525018842
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,2015,464205.673045593
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,2016,467059.995231421
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,2017,470564.31569997
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,2018,452034.455626853
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,FRA,Gg_CO2,2019,442984.667674341
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,1990,794869.452235846
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,1991,804232.674155572
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,1992,783560.563939889
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,1993,764121.935845061
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,1994,754886.830951978
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,1995,748483.635232655
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,1996,770309.284658363
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,1997,744640.423832767
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,1998,742696.693733425
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,1999,712883.459402444
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,2000,711972.538935432
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,2001,714597.25697387
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,2002,694790.609767078
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,2003,701372.644104804
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,2004,697609.48516793
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,2005,690112.270844571
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,2006,683132.37325962
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,2007,671465.499465677
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,2008,650476.106810809
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,2009,594416.682587364
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,2010,608732.302173083
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,2011,563659.977575084
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,2012,580418.63938128
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,2013,566545.826966851
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,2014,526556.30012244
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,2015,509050.717772049
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,2016,484146.194849087
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,2017,473389.975534263
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,2018,466666.983317023
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GBR,Gg_CO2,2019,453101.45802976
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,1990,103289.457178696
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,1991,103344.245854441
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,1992,104588.354102657
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,1993,104188.433428032
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,1994,106975.033417777
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,1995,109310.876969186
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,1996,112456.891725954
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,1997,117357.197103652
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,1998,122954.803901481
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,1999,123112.81009285
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,2000,126470.876460863
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,2001,127524.658720443
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,2002,127540.100962126
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,2003,131279.631419172
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,2004,131960.687760924
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,2005,136423.686442407
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,2006,132517.990674183
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,2007,135149.005694812
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,2008,131825.164273257
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,2009,124619.085138415
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,2010,118500.037686487
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,2011,115571.725426355
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,2012,112305.519418642
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,2013,102684.378637701
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,2014,99257.806176378
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,2015,95463.9794722372
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,2016,91821.8364386087
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,2017,95600.9925177928
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,2018,92308.3450833137
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,GRC,Gg_CO2,2019,85630.943321565
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,1990,31387.2927938537
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,1991,24692.0892471798
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,1992,22771.964935609
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,1993,22721.9975134191
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,1994,21818.7180475938
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,1995,22487.3009877291
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,1996,22994.8225912317
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,1997,24398.9243448524
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,1998,24509.4818173308
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,1999,25824.043007964
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,2000,25563.4570524748
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,2001,26739.4426866974
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,2002,27793.2602147408
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,2003,29224.1363551862
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,2004,29263.6399536718
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,2005,29730.7236999549
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,2006,30081.352662498
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,2007,31485.7395131563
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,2008,30506.1179030094
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,2009,28151.1220717707
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,2010,27752.9650811428
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,2011,27429.5982319884
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,2012,25612.6355108699
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,2013,24330.5970820124
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,2014,23475.5394416999
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,2015,23911.9195759801
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,2016,23999.9175624634
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,2017,24737.5591073121
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,2018,23536.2831298933
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HRV,Gg_CO2,2019,23605.0206025852
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,1990,94786.9684026939
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,1991,88314.6198239993
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,1992,78141.7743276547
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,1993,79352.6557595713
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,1994,78422.0911555662
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,1995,77193.2499122808
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,1996,79547.5396253384
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,1997,78006.7850629036
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,1998,77397.3173221325
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,1999,77819.9795936181
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,2000,74916.7340461961
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,2001,76856.8479339153
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,2002,75137.6211286112
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,2003,78042.7728622823
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,2004,76960.8859457546
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,2005,76717.5556328448
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,2006,75506.6517574744
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,2007,73725.5431160588
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,2008,71584.0082015639
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,2009,65402.8334791118
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,2010,66056.5823161325
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,2011,64354.1367949513
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,2012,60957.5058025586
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,2013,58068.1805736138
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,2014,58407.7216399419
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,2015,61516.669922448
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,2016,62258.5904987339
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,2017,64716.4161787486
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,2018,64735.4007871851
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,HUN,Gg_CO2,2019,64433.168212873
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,1990,54400.3162456995
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,1991,55210.2655921306
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,1992,55196.5307869923
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,1993,55739.9462384579
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,1994,57215.0583231795
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,1995,58740.8801811121
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,1996,60904.7679304024
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,1997,62361.1532825199
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,1998,64942.4650174237
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,1999,66202.8675332747
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,2000,68458.7098699334
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,2001,70487.2049694311
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,2002,68623.0458342883
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,2003,69032.7735879116
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,2004,68384.5472258666
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,2005,70264.3403112383
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,2006,69620.584043203
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,2007,68591.5682339947
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,2008,68131.4571730702
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,2009,62356.3744298982
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,2010,61949.4142923412
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,2011,57793.5835991878
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,2012,58785.1361508092
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,2013,58570.5832639813
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,2014,58062.5677606555
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,2015,60431.9530413558
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,2016,62475.1373324772
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,2017,62114.8608820183
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,2018,62526.0139696782
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,IRL,Gg_CO2,2019,59777.6396172161
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ISL,Gg_CO2,1990,3682.90360259309
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ISL,Gg_CO2,1991,3466.16561799892
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ISL,Gg_CO2,1992,3380.96765144156
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ISL,Gg_CO2,1993,3466.09890591714
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ISL,Gg_CO2,1994,3398.24118173153
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ISL,Gg_CO2,1995,3513.10881045421
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ISL,Gg_CO2,1996,3571.73653822392
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,ISL,Gg_CO2,1997,3739.4027457891
